執行日期,科目名稱,摘要,受款單位, 金額 
111/11/25,國民及學前教育行政及督導,111學年度國小族語開課經費,臺東縣政府,"104,085"
111/11/25,國民及學前教育行政及督導,111年度本署補助全國高級中等學校學生自治組織暨法人或團體辦理相關知能工作坊經費,嘉義縣政府,"13,644"
111/11/25,國民及學前教育行政及督導,111學年度補助直轄市.縣(市)政府新住民語文開課經費,花蓮縣政府,"417,959"
111/11/25,國民及學前教育行政及督導,111年度直轄市及縣(市)立高級中等學校資本門經費,新竹縣政府,"840,000"
111/11/28,國民及學前教育行政及督導,111學年度我國少子女化對策計畫之各項幼生就學補助及育兒津貼等經費追加款,苗栗縣政府,"41,170,000"
111/11/28,國民及學前教育行政及督導,111學年度我國少子女化對策計畫之各項幼生就學補助及育兒津貼等經費追加款,屏東縣政府,"47,100,000"
111/11/28,國民及學前教育行政及督導,111學年度第1學期公共化教保服務機構辦理延長照顧服務經費,基隆市政府,"2,361,474"
111/11/28,國民及學前教育行政及督導,111學年度第1學期公共化教保服務機構辦理延長照顧服務經費,基隆市政府,"15,335"
111/11/28,國民及學前教育行政及督導,111學年度推動本土語言融入幼兒園教保活動課程第1期款,雲林縣政府,"245,272"
111/11/28,國民及學前教育行政及督導,111學年度幼兒園英語融入式課程試辦計畫第1期款,宜蘭縣政府,"236,736"
111/11/28,國民及學前教育行政及督導,111學年度幼兒園英語融入式課程試辦計畫第1期款,宜蘭縣政府,"62,282"
111/11/28,國民及學前教育行政及督導,110學年度配合提升公共化教保服務政策績效鼓勵獎金,嘉義市政府,"700,000"
111/11/28,國民及學前教育行政及督導,110學年度配合提升公共化教保服務政策績效鼓勵獎金,嘉義縣政府,"2,000,000"
111/11/28,國民及學前教育行政及督導,111年度東興國小附設幼兒園充實及改善教學環境設施設備經費,新竹縣政府,"13,275"
111/11/28,國民及學前教育行政及督導,111年度東興國小附設幼兒園充實及改善教學環境設施設備經費,新竹縣政府,"1,587,000"
111/11/28,國民及學前教育行政及督導,111學年度辦理非營利幼兒園相關業務經費,嘉義縣政府,"36,000"
111/11/28,國民及學前教育行政及督導,111學年度辦理非營利幼兒園相關業務經費第1期款,苗栗縣政府,"147,600"
111/11/28,國民及學前教育行政及督導,111學年度辦理非營利幼兒園相關業務經費第1期款,屏東縣政府,"149,400"
111/11/28,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費第1期款,基隆市政府,"90,000"
111/11/28,國民及學前教育行政及督導,110學年度私立教保服務機構導師職務加給差額及教保費追加款,宜蘭縣政府,"58,906"
111/11/28,國民及學前教育行政及督導,補助縣、市政府轄屬學校特教大樓無障礙電梯修繕計畫經費,南投縣政府,"136,000"
111/11/28,國民及學前教育行政及督導,111年度改善無障礙校園環境計畫經費,彰化縣政府,"1,585,254"
111/11/28,國民及學前教育行政及督導,111學年度補助縣、市政府辦理雙重特殊需求學生發掘與輔導方案經費,彰化縣政府,"30,669"
111/11/28,國民及學前教育行政及督導,111學年度補助縣、市政府辦理雙重特殊需求學生發掘與輔導方案經費,澎湖縣政府,"56,520"
111/11/28,國民及學前教育行政及督導,111年度實施新住民子女華語文學習扶助課程經費,屏東縣政府,"42,892"
111/11/28,國民及學前教育行政及督導,111年度實施新住民子女華語文學習扶助課程經費,屏東縣政府,"31,903"
111/11/28,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,花蓮縣政府,"7,732,824"
111/11/28,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,花蓮縣政府,"9,878,400"
111/11/28,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,屏東縣政府,"10,751,232"
111/11/28,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,屏東縣政府,"14,289,408"
111/11/28,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,臺東縣政府,"6,013,368"
111/11/28,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,臺東縣政府,"10,289,664"
111/11/28,國民及學前教育行政及督導,非原住民地區學校110年度改善偏遠地區國民中小學宿舍計畫經費,澎湖縣政府,"1,038,326"
111/11/28,國民及學前教育行政及督導,111學年度推動實驗教育計畫經費,花蓮縣政府,"571,500"
111/11/28,國民及學前教育行政及督導,玉田國小111年度充實設施設備-增設風雨走廊工程規劃設計經費,宜蘭縣政府,"120,000"
111/11/28,國民及學前教育行政及督導,112學年度宜蘭區高級中等學校免試入學工作第1期款,宜蘭縣政府,"360,000"
111/11/29,國民及學前教育行政及督導,111年度改善無障礙校園環境計畫經費,嘉義縣政府,"944,161"
111/11/29,國民及學前教育行政及督導,溪南國民小學附設幼兒園園舍工程經費,南投縣政府,"16,339,000"
111/11/29,國民及學前教育行政及督導,溪南國民小學附設幼兒園園舍工程經費,南投縣政府,"3,360,000"
111/11/29,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,苗栗縣政府,"4,066,248"
111/11/29,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,苗栗縣政府,"5,064,192"
111/11/29,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,連江縣政府,"893,448"
111/11/29,國民及學前教育行政及督導,偏遠地區學校111學年度推動國小合理教師員額事項所需經費第1期款,連江縣政府,"1,024,128"
111/11/29,國民及學前教育行政及督導,華山國小「東棟教室」等5校8棟校舍辦理「公立高級中等以下學校校舍耐震能力改善計畫(109-111年度)」補強工程經費,雲林縣政府,"29,208,388"
111/11/29,國民及學前教育行政及督導,公立國中小校舍耐震能力及設施設備改善計畫(106-108年度)老舊校舍拆除重建工程經費,基隆市政府,"4,869,694"
111/11/01,國民及學前教育行政及督導,補助111學年度職場中心業務費,財政部國有財產署北區分署,"80,000"
111/11/01,國民及學前教育行政及督導,補助110學年度職場中心績效獎金,國家科學及技術委員會,"90,000"
111/11/01,國民及學前教育行政及督導,補助新設職場教保服務中心建築物裝修及購置教學設施設備經費,法務部矯正署臺東監獄,"501,120"
111/11/02,國民及學前教育行政及督導,111學年度新設職場互助教保服務中心籌備期間經費,臺灣屏東地方檢察署,"350,000"
111/11/04,國民及學前教育行政及督導,111學年度新設職場互助教保服務中心籌備期間經費,交通部,"232,115"
111/11/04,國民及學前教育行政及督導,新設職場互助教保服務中心建築物裝修及購置教學設備經費,國防部陸軍司令部,"426,398"
111/11/04,國民及學前教育行政及督導,新設職場互助教保服務中心建築物裝修及購置教學設備經費,交通部,"148,000"
111/11/04,國民及學前教育行政及督導,新設職場互助教保服務中心建築物裝修及購置教學設備經費,交通部,"423,000"
111/11/04,國民及學前教育行政及督導,新設職場互助教保服務中心建築物裝修及購置教學設備經費,國防部陸軍司令部,"178,752"
111/11/04,國民及學前教育行政及督導,新設職場互助教保服務中心建築物裝修及購置教學設備經費,財政部臺北國稅局,"320,806"
111/11/04,國民及學前教育行政及督導,新設職場互助教保服務中心建築物裝修及購置教學設備經費,財政部臺北國稅局,"119,194"
111/11/04,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費)第1期款,財政部南區國稅局屏東分局,"80,000"
111/11/04,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費)第1期款,臺灣南投地方檢察署,"80,000"
111/11/04,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費,國防部憲兵指揮部,"80,000"
111/11/04,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費,空軍第三戰術戰鬥機聯隊,"80,000"
111/11/08,國民及學前教育行政及督導,新設職場互助教保服務中心建築物裝修及購置教學設備經費,國防部陸軍司令部,"733,488"
111/11/08,國民及學前教育行政及督導,111學年度新設職場互助教保服務中心籌備期間經費,法務部矯正署臺東監獄,"122,557"
111/11/08,國民及學前教育行政及督導,"新設職場互助教保服務中心建築物裝修及購置教學設備經費(181,425、184,130)",國防部全民防衛動員署後備指揮部,"184,130"
111/11/08,國民及學前教育行政及督導,"新設職場互助教保服務中心建築物裝修及購置教學設備經費(181,425、184,130)",國防部全民防衛動員署後備指揮部,"181,425"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費),行政院農業委員會水產試驗所,"80,000"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費),行政院農業委員會屏東農業生物技術園區籌備處,"80,000"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費),國立臺南生活美學館,"80,000"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費),國立臺灣美術館,"80,000"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費,勞動部勞動力發展署高屏澎東分署,"80,000"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費,國防部軍備局規格鑑測中心,"80,000"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費,陸軍後勤指揮部,"80,000"
111/11/08,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費),經濟部標準檢驗局臺中分局,"80,000"
111/11/09,國民及學前教育行政及督導,111學年度中央警察大學新設非營利幼兒園建築物裝修及設置教學設施及設備,中央警察大學,"600,000"
111/11/11,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費)第1期款,財政部國有財產署中區分署,"80,000"
111/11/11,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費)第1期款,財政部北區國稅局,"80,000"
111/11/11,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費)第1期款,交通部,"800,000"
111/11/11,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費)第1期款,交通部中央氣象局,"80,000"
