執行日期,科目名稱,摘要,受款單位, 金額 
111/12/12,國民及學前教育行政及督導,中山國小附設幼兒園園舍興建工程第2期款,新竹縣政府,"14,631,500"
111/12/12,國民及學前教育行政及督導,111學年度教學精進與創新之教保服務機構社群輔導試辦計畫:教保服務機構社群輔導經費,屏東縣政府,"72,179"
111/12/12,國民及學前教育行政及督導,111學年度第1學期職場互助教保服務中心辦理延長照顧服務經費,宜蘭縣政府,"4,165"
111/12/12,國民及學前教育行政及督導,111學年度第1學期公立幼兒園辦理延長照顧服務經費,金門縣政府,"128,305"
111/12/12,國民及學前教育行政及督導,111年度太平國小附設幼兒園充實及改善教學環境設施設備經費,嘉義縣政府,"62,985"
111/12/12,國民及學前教育行政及督導,111年度太平國小附設幼兒園充實及改善教學環境設施設備經費,嘉義縣政府,"540,550"
111/12/12,國民及學前教育行政及督導,111年度芬園國小附設幼兒園等2園充實及改善教學環境設施設備經費,彰化縣政府,"784,823"
111/12/12,國民及學前教育行政及督導,111年度芬園國小附設幼兒園等2園充實及改善教學環境設施設備經費,彰化縣政府,"3,227,915"
111/12/12,國民及學前教育行政及督導,111年度溪湖國小附設幼兒園充實及改善教學環境設施設備經費,彰化縣政府,"12,750"
111/12/12,國民及學前教育行政及督導,111年度溪湖國小附設幼兒園充實及改善教學環境設施設備經費,彰化縣政府,"1,479,834"
111/12/12,國民及學前教育行政及督導,111學年度離島地區接受國民義務教育學生交通費第1期款,澎湖縣政府,"3,075,000"
111/12/12,國民及學前教育行政及督導,111學年度教育優先區計畫第2期款,宜蘭縣政府,"203,568"
111/12/12,國民及學前教育行政及督導,東和國小111年度充實設施設備-中棟大樓磁磚剝落改善工程經費,雲林縣政府,"2,160,000"
111/12/12,國民及學前教育行政及督導,111年度偏遠地區學校及非山非市學校(非原住民學校)設施設備計畫第2期款,基隆市政府,"630,000"
111/12/12,國民及學前教育行政及督導,111年度偏遠地區學校及非山非市學校(非原住民學校)設施設備計畫第2期款,南投縣政府,"5,500,258"
111/12/12,國民及學前教育行政及督導,110學年度第2學期國小辦理課後照顧服務身心障礙專班調增上班時間鐘點費差額補助經費,基隆市政府,"14,309"
111/12/12,國民及學前教育行政及督導,110學年度第2學期國小辦理課後照顧服務身心障礙專班調增上班時間鐘點費差額補助經費,澎湖縣政府,866
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,基隆市政府,"113,343"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,新竹市政府,"110,513"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,苗栗縣政府,"103,046"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,南投縣政府,"124,998"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,彰化縣政府,"139,801"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,雲林縣政府,"197,224"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,嘉義市政府,"13,009"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,嘉義縣政府,"103,118"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,屏東縣政府,"196,185"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,臺東縣政府,"159,667"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,花蓮縣政府,"126,403"
111/12/12,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語培訓教師排代鐘點費,金門縣政府,"14,636"
111/12/12,國民及學前教育行政及督導,111年度補助單側聽損學生學習輔具計畫經費,新竹市政府,"127,776"
111/12/12,國民及學前教育行政及督導,111年中重度身心障礙學生維生設備經費,新竹市政府,"5,280"
111/12/12,國民及學前教育行政及督導,111年中重度身心障礙學生維生設備經費,新竹市政府,"22,880"
111/12/12,國民及學前教育行政及督導,111學年度自願赴偏遠地區學校服務校長及教師傷害保險費用補助經費,臺東縣政府,"47,712"
111/12/12,國民及學前教育行政及督導,補助童軍營地修繕經費(第1、2期),嘉義縣政府,"847,870"
111/12/12,國民及學前教育行政及督導,補助童軍營地修繕經費(第1、2期),彰化縣政府,"2,271,732"
111/12/12,國民及學前教育行政及督導,111年度補助各地方政府置專業輔導人員經費(第2期),新竹市政府,"4,638,159"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,新竹市政府,"40,000"
111/12/12,國民及學前教育行政及督導,111學年度準公共教保服務機構親職教育講座第1期款,南投縣政府,"55,445"
111/12/12,國民及學前教育行政及督導,111學年度教保服務機構輔導:專業發展輔導經費,嘉義市政府,"51,693"
111/12/12,國民及學前教育行政及督導,111學年度辦理非營利幼兒園相關業務經費第1期款,宜蘭縣政府,"66,600"
111/12/12,國民及學前教育行政及督導,111學年度辦理非營利幼兒園相關業務經費第1期款,雲林縣政府,"64,800"
111/12/12,國民及學前教育行政及督導,111學年度辦理非營利幼兒園相關業務經費,臺東縣政府,"18,000"
111/12/12,國民及學前教育行政及督導,111學年度第1學期公共化教保服務機構辦理延長照顧服務經費,彰化縣政府,"1,223,591"
111/12/12,國民及學前教育行政及督導,111年度新港國小附設幼兒園增班第1、2期款,嘉義縣政府,"135,000"
111/12/12,國民及學前教育行政及督導,111年度新港國小附設幼兒園增班第1、2期款,嘉義縣政府,"1,665,000"
111/12/12,國民及學前教育行政及督導,111年度水尾國小附設幼兒園等2園充實及改善教學環境設施設備經費,南投縣政府,"34,974"
111/12/12,國民及學前教育行政及督導,111年度水尾國小附設幼兒園等2園充實及改善教學環境設施設備經費,南投縣政府,"1,024,860"
111/12/12,國民及學前教育行政及督導,111年度員崠國小增設公立幼兒園(班)經費,新竹縣政府,"2,759,589"
111/12/12,國民及學前教育行政及督導,111年度員崠國小增設公立幼兒園(班)經費,新竹縣政府,"260,000"
111/12/12,國民及學前教育行政及督導,111學年度準公共幼兒園5園輔導計畫第1期款,屏東縣政府,"111,948"
111/12/12,國民及學前教育行政及督導,111學年度準公共幼兒園3園輔導計畫第1期款,新竹市政府,"70,710"
111/12/12,國民及學前教育行政及督導,111年度上半年(111學年度第1學期)身心障礙幼兒學前特教經費,苗栗縣政府,"410,000"
111/12/13,國民及學前教育行政及督導,111學年度準公共幼兒園招收2歲幼兒補助經費第1期款,屏東縣政府,"1,685,000"
111/12/13,國民及學前教育行政及督導,111學年度準公共幼兒園招收2歲幼兒補助經費第1期款,雲林縣政府,"1,090,000"
111/12/13,國民及學前教育行政及督導,111學年度準公共幼兒園招收2歲幼兒補助經費第1期款,彰化縣政府,"2,445,000"
111/12/13,國民及學前教育行政及督導,111學年度準公共幼兒園招收2歲幼兒補助經費第1期款,金門縣政府,"75,000"
111/12/13,國民及學前教育行政及督導,111學年度準公共幼兒園招收2歲幼兒補助經費第1期款,新竹縣政府,"645,000"
111/12/13,國民及學前教育行政及督導,111學年度準公共幼兒園招收2歲幼兒補助經費第1期款,新竹市政府,"390,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,新竹市政府,"657,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,嘉義市政府,"207,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,苗栗縣政府,"1,303,000"
111/12/13,國民及學前教育行政及督導,111學年度準公共教保服務機構親職教育講座第1期款,嘉義市政府,"93,701"
111/12/13,國民及學前教育行政及督導,111學年度準公共教保服務機構親職教育講座第1期款,苗栗縣政府,"224,984"
111/12/13,國民及學前教育行政及督導,111學年度準公共教保服務機構親職教育講座第1期款,花蓮縣政府,"29,775"
111/12/13,國民及學前教育行政及督導,111學年度準公共教保服務機構親職教育講座第1期款,屏東縣政府,"362,604"
111/12/13,國民及學前教育行政及督導,補助童軍營地修繕經費(第1、2期),新竹縣政府,"311,928"
111/12/13,國民及學前教育行政及督導,補助童軍營地修繕經費(第1、2期),新竹縣政府,"727,832"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),新竹市政府,"444,576"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),宜蘭縣政府,"431,454"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),嘉義市政府,"381,723"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),屏東縣政府,"714,924"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),苗栗縣政府,"390,867"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),嘉義縣政府,"641,370"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),新竹縣政府,"487,482"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),花蓮縣政府,"392,184"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),南投縣政府,"361,731"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),雲林縣政府,"470,763"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),基隆市政府,"285,522"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),臺東縣政府,"391,638"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),澎湖縣政府,"329,460"
111/12/13,國民及學前教育行政及督導,110學年度學校健康促進經費(第2期),連江縣政府,"192,000"
111/12/13,國民及學前教育行政及督導,111學年度辦理中輟生預防追蹤及復學輔導工作實施計畫經費(第2期),彰化縣政府,"5,426,320"
111/12/13,國民及學前教育行政及督導,111學年度辦理中輟生預防追蹤及復學輔導工作實施計畫經費(第2期),嘉義市政府,"469,040"
